S.No,Time,Name,Shelves,Author,Avg Rating,No of Ratings,Score,Voters,,
1103,Thu 26-08-2021 10:36:17 AM,Nights in Rodanthe,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Nicholas Sparks (Goodreads Author),3.83,161101,5726,82,,
1104,Thu 26-08-2021 10:36:17 AM,"Destined for an Early Grave (Night Huntress, #4)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jeaniene Frost (Goodreads Author),4.31,82475,5724,79,,
1105,Thu 26-08-2021 10:36:17 AM,The Accidental Tourist,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Anne Tyler (Goodreads Author),3.9,101993,5720,96,,
1106,Thu 26-08-2021 10:36:17 AM,Exotic Neurotic,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Kenneth Jarrett Singleton,3.62,4928,5708,58,,
1107,Thu 26-08-2021 10:36:17 AM,Needful Things,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Stephen King (Goodreads Author),3.93,223346,5701,82,,
1108,Thu 26-08-2021 10:36:17 AM,Batman: The Dark Knight Returns,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Frank Miller,4.26,168350,5687,80,,
1109,Thu 26-08-2021 10:36:17 AM,"The Dragon Reborn (The Wheel of Time, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Robert Jordan,4.25,230873,5685,74,,
1110,Thu 26-08-2021 10:36:17 AM,Hearts in Atlantis,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Stephen King (Goodreads Author),3.84,86616,5670,80,,
1110,Thu 26-08-2021 10:36:17 AM,"Karolina Dalca, Dark Eyes","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",M.R. Noble (Goodreads Author),4.28,11452,5670,64,,
1112,Thu 26-08-2021 10:36:17 AM,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Abbi Glines (Goodreads Author),4.17,166490,5660,66,,
1113,Thu 26-08-2021 10:36:17 AM,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Michael Scott (Goodreads Author),3.84,153146,5652,75,,
1114,Thu 26-08-2021 10:36:17 AM,Hopscotch,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Julio Cortázar,4.22,33921,5649,68,,
1115,Thu 26-08-2021 10:36:17 AM,"The Evolution of Mara Dyer (Mara Dyer, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Michelle Hodkin (Goodreads Author),4.24,91456,5642,66,,
1116,Thu 26-08-2021 10:36:17 AM,"Pretty Little Liars (Pretty Little Liars, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sara Shepard (Goodreads Author),3.86,193197,5640,74,,
1117,Thu 26-08-2021 10:36:17 AM,On the Jellicoe Road,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Melina Marchetta (Goodreads Author),4.13,48041,5633,65,,
1118,Thu 26-08-2021 10:36:17 AM,Slow Brewing Tea,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Randy Loubier (Goodreads Author),4.32,11430,5622,64,,
1119,Thu 26-08-2021 10:36:17 AM,Harriet the Spy (Harriet the Spy #1),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Louise Fitzhugh,3.95,97605,5621,88,,
1120,Thu 26-08-2021 10:36:17 AM,The Raven and Other Poems,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Edgar Allan Poe,4.3,42090,5611,99,,
1121,Thu 26-08-2021 10:36:17 AM,"Starcrossed (Starcrossed, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Josephine Angelini (Goodreads Author),4.03,72177,5610,66,,
1122,Thu 26-08-2021 10:36:17 AM,The Glass Bead Game,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Hermann Hesse,4.12,33631,5609,74,,
1123,Thu 26-08-2021 10:36:17 AM,"The Beekeeper's Apprentice (Mary Russell and Sherlock Holmes, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Laurie R. King (Goodreads Author),4.05,76654,5607,73,,
1124,Thu 26-08-2021 10:36:17 AM,"Fall of Giants (The Century Trilogy, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Ken Follett (Goodreads Author),4.27,293714,5587,71,,
1125,Thu 26-08-2021 10:36:17 AM,Pleasant Day,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Vera Jane Cook (Goodreads Author),4.32,5699,5579,64,,
1126,Thu 26-08-2021 10:36:17 AM,The Choice,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Nicholas Sparks (Goodreads Author),NA,NA,5567,79,,
1127,Thu 26-08-2021 10:36:17 AM,"Guards! Guards! (Discworld, #8; City Watch #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Terry Pratchett,4.29,182008,5560,78,,
1128,Thu 26-08-2021 10:36:17 AM,Cujo,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Stephen King (Goodreads Author),3.74,244559,5553,92,,
1129,Thu 26-08-2021 10:36:17 AM,"Sweet Evil (Sweet, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Wendy Higgins (Goodreads Author),4.06,78977,5545,69,,
1130,Thu 26-08-2021 10:36:17 AM,"Magic Bites (Kate Daniels, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Ilona Andrews (Goodreads Author),4.04,117214,5524,71,,
1131,Thu 26-08-2021 10:36:17 AM,The Book of Disquiet: The Complete Edition,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Fernando Pessoa,4.44,23115,5521,62,,
1132,Thu 26-08-2021 10:36:17 AM,The Day of the Triffids,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",John Wyndham,4.02,95497,5519,79,,
1133,Thu 26-08-2021 10:36:17 AM,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",L.M. Montgomery,4.44,102314,5489,86,,
1134,Thu 26-08-2021 10:36:17 AM,Hawaii,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",James A. Michener,4.2,74492,5483,92,,
1135,Thu 26-08-2021 10:36:17 AM,"Night World, No. 2 (Night World, #4-6)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",L.J. Smith (Goodreads Author),4.2,57502,5482,74,,
1136,Thu 26-08-2021 10:36:17 AM,Memoirs of Hadrian,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Marguerite Yourcenar,4.24,21492,5467,69,,
1137,Thu 26-08-2021 10:36:17 AM,"The Celestine Prophecy (Celestine Prophecy, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",James Redfield,3.67,102544,5456,76,,
1138,Thu 26-08-2021 10:36:17 AM,Les Fleurs Du Mal,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Charles Baudelaire,4.22,55459,5455,74,,
1139,Thu 26-08-2021 10:36:17 AM,The Selfish Gene,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Richard Dawkins (Goodreads Author),4.14,153275,5451,68,,
1140,Thu 26-08-2021 10:36:17 AM,White Teeth,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Zadie Smith,3.78,134483,5441,77,,
1141,Thu 26-08-2021 10:36:17 AM,"The Immortal Rules (Blood of Eden, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Julie Kagawa (Goodreads Author),4.05,72271,5427,69,,
1142,Thu 26-08-2021 10:36:17 AM,Out of My Mind,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sharon M. Draper (Goodreads Author),4.36,124359,5422,62,,
1143,Thu 26-08-2021 10:36:17 AM,Bastard Out of Carolina,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Dorothy Allison,4.12,40185,5417,80,,
1144,Thu 26-08-2021 10:36:17 AM,"Love, Rosie","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Cecelia Ahern,3.94,113251,5410,65,,
1145,Thu 26-08-2021 10:36:17 AM,Educated,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Tara Westover (Goodreads Author),4.46,1014067,5408,60,,
1146,Thu 26-08-2021 10:36:17 AM,"The Gormenghast Novels (Gormenghast, #1-3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Mervyn Peake,NA,NA,5399,70,,
1147,Thu 26-08-2021 10:36:17 AM,The End of the Affair,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Graham Greene,3.9,59308,5396,76,,
1148,Thu 26-08-2021 10:36:17 AM,"Inkdeath (Inkworld, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Cornelia Funke (Goodreads Author),3.93,82599,5386,75,,
1149,Thu 26-08-2021 10:36:17 AM,"Under the Never Sky (Under the Never Sky, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Veronica Rossi (Goodreads Author),3.98,115804,5375,66,,
1150,Thu 26-08-2021 10:36:17 AM,"Wait for You (Wait for You, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jennifer L. Armentrout (Goodreads Author),4.17,146184,5372,68,,
1151,Thu 26-08-2021 10:36:17 AM,"The Princess Diaries (The Princess Diaries, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Meg Cabot (Goodreads Author),3.79,244106,5325,71,,
1152,Thu 26-08-2021 10:36:17 AM,Rant,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Chuck Palahniuk (Goodreads Author),3.82,63095,5312,63,,
1153,Thu 26-08-2021 10:36:17 AM,"Fifty Shades Trilogy (Fifty Shades, #1-3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",E.L. James (Goodreads Author),4.11,116748,5293,65,,
1154,Thu 26-08-2021 10:36:17 AM,"Effortless (Thoughtless, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",S.C. Stephens (Goodreads Author),4.35,114959,5292,62,,
1155,Thu 26-08-2021 10:36:17 AM,City of Thieves,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",David Benioff,4.24,132227,5288,63,,
1156,Thu 26-08-2021 10:36:17 AM,"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Shannon Messenger (Goodreads Author),4.45,41122,5285,58,,
1157,Thu 26-08-2021 10:36:17 AM,"Tai-Pan (Asian Saga, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",James Clavell,4.27,48015,5277,81,,
